,City,State,StateCode,Fips,County,Latitude,Longitude,Population,Density,Zip,_merge
43237,lawrence_(rusk_cnty),wisconsin,wi,,,,,,,,left_only
43238,lebanon_(dodge_cnty),wisconsin,wi,,,,,,,,left_only
43239,lebanon_(waupaca_cnty),wisconsin,wi,,,,,,,,left_only
43240,ledgeview,wisconsin,wi,,,,,,,,left_only
43241,leeds,wisconsin,wi,,,,,,,,left_only
43243,lemonweir,wisconsin,wi,,,,,,,,left_only
43245,lena_village,wisconsin,wi,,,,,,,,left_only
43246,lenroot,wisconsin,wi,,,,,,,,left_only
43247,leola,wisconsin,wi,,,,,,,,left_only
43248,leon_(monroe_cnty),wisconsin,wi,,,,,,,,left_only
43249,leon_(waushara_cnty),wisconsin,wi,,,,,,,,left_only
43251,leroy,wisconsin,wi,,,,,,,,left_only
43252,lessor,wisconsin,wi,,,,,,,,left_only
43253,levis,wisconsin,wi,,,,,,,,left_only
43255,lewiston,wisconsin,wi,,,,,,,,left_only
43256,liberty_(grant_cnty),wisconsin,wi,,,,,,,,left_only
43257,liberty_(manitowoc_cnty),wisconsin,wi,,,,,,,,left_only
43258,liberty_(outagamie_cnty),wisconsin,wi,,,,,,,,left_only
43259,liberty_(vernon_cnty),wisconsin,wi,,,,,,,,left_only
43260,liberty_grove,wisconsin,wi,,,,,,,,left_only
43261,lima_(grant_cnty),wisconsin,wi,,,,,,,,left_only
43262,lima_(pepin_cnty),wisconsin,wi,,,,,,,,left_only
43263,lima_(rock_cnty),wisconsin,wi,,,,,,,,left_only
43264,lima_(sheboygan_cnty),wisconsin,wi,,,,,,,,left_only
43266,lincoln_(adams_cnty),wisconsin,wi,,,,,,,,left_only
43267,lincoln_(bayfield_cnty),wisconsin,wi,,,,,,,,left_only
43268,lincoln_(buffalo_cnty),wisconsin,wi,,,,,,,,left_only
43269,lincoln_(burnett_cnty),wisconsin,wi,,,,,,,,left_only
43270,lincoln_(eau_claire_cnty),wisconsin,wi,,,,,,,,left_only
43271,lincoln_(forest_cnty),wisconsin,wi,,,,,,,,left_only
43272,lincoln_(kewaunee_cnty),wisconsin,wi,,,,,,,,left_only
43273,lincoln_(monroe_cnty),wisconsin,wi,,,,,,,,left_only
43274,lincoln_(polk_cnty),wisconsin,wi,,,,,,,,left_only
43275,lincoln_(trempealeau_cnty),wisconsin,wi,,,,,,,,left_only
43276,lincoln_(vilas_cnty),wisconsin,wi,,,,,,,,left_only
43277,lincoln_(wood_cnty),wisconsin,wi,,,,,,,,left_only
43278,lind,wisconsin,wi,,,,,,,,left_only
43280,linden_village,wisconsin,wi,,,,,,,,left_only
43281,lindina,wisconsin,wi,,,,,,,,left_only
43282,linn,wisconsin,wi,,,,,,,,left_only
43283,linwood,wisconsin,wi,,,,,,,,left_only
43284,lisbon_(juneau_cnty),wisconsin,wi,,,,,,,,left_only
43285,lisbon_(waukesha_cnty),wisconsin,wi,,,,,,,,left_only
43286,little_black,wisconsin,wi,,,,,,,,left_only
43288,little_falls,wisconsin,wi,,,,,,,,left_only
43289,little_grant,wisconsin,wi,,,,,,,,left_only
43290,little_rice,wisconsin,wi,,,,,,,,left_only
43291,little_river,wisconsin,wi,,,,,,,,left_only
43294,little_suamico,wisconsin,wi,,,,,,,,left_only
43295,little_wolf,wisconsin,wi,,,,,,,,left_only
43298,lodi_town,wisconsin,wi,,,,,,,,left_only
43302,lomira_village,wisconsin,wi,,,,,,,,left_only
43304,long_lake_(florence_cnty),wisconsin,wi,,,,,,,,left_only
43305,long_lake_(washburn_cnty),wisconsin,wi,,,,,,,,left_only
43306,longwood,wisconsin,wi,,,,,,,,left_only
43307,lorain,wisconsin,wi,,,,,,,,left_only
43309,lowell_village,wisconsin,wi,,,,,,,,left_only
43310,lowville,wisconsin,wi,,,,,,,,left_only
43312,loyal_town,wisconsin,wi,,,,,,,,left_only
43314,lucas,wisconsin,wi,,,,,,,,left_only
43316,luck_village,wisconsin,wi,,,,,,,,left_only
43317,ludington,wisconsin,wi,,,,,,,,left_only
43319,luxemburg_village,wisconsin,wi,,,,,,,,left_only
43320,lyndon_(juneau_cnty),wisconsin,wi,,,,,,,,left_only
43321,lyndon_(sheboygan_cnty),wisconsin,wi,,,,,,,,left_only
43323,lynn,wisconsin,wi,,,,,,,,left_only
43324,lynne,wisconsin,wi,,,,,,,,left_only
43327,mackford,wisconsin,wi,,,,,,,,left_only
43328,madge,wisconsin,wi,,,,,,,,left_only
43330,madison_town,wisconsin,wi,,,,,,,,left_only
43331,magnolia,wisconsin,wi,,,,,,,,left_only
43333,maiden_rock_village,wisconsin,wi,,,,,,,,left_only
43334,maine_(marathon_cnty),wisconsin,wi,,,,,,,,left_only
43335,maine_(outagamie_cnty),wisconsin,wi,,,,,,,,left_only
43336,maine_village,wisconsin,wi,,,,,,,,left_only
43338,manchester_(green_lake_cnty),wisconsin,wi,,,,,,,,left_only
43339,manchester_(jackson_cnty),wisconsin,wi,,,,,,,,left_only
43340,manitowish_waters,wisconsin,wi,,,,,,,,left_only
43342,manitowoc_rapids,wisconsin,wi,,,,,,,,left_only
43343,manitowoc_town,wisconsin,wi,,,,,,,,left_only
43344,maple,wisconsin,wi,,,,,,,,left_only
43346,maple_creek,wisconsin,wi,,,,,,,,left_only
43347,maple_grove_(barron_cnty),wisconsin,wi,,,,,,,,left_only
43348,maple_grove_(manitowoc_cnty),wisconsin,wi,,,,,,,,left_only
43349,maple_grove_(shawano_cnty),wisconsin,wi,,,,,,,,left_only
43350,maple_plain,wisconsin,wi,,,,,,,,left_only
43351,maple_valley,wisconsin,wi,,,,,,,,left_only
43352,maplehurst,wisconsin,wi,,,,,,,,left_only
43353,marathon,wisconsin,wi,,,,,,,,left_only
43354,marathon_city,wisconsin,wi,,,,,,,,left_only
43355,marcellon,wisconsin,wi,,,,,,,,left_only
43358,marietta,wisconsin,wi,,,,,,,,left_only
43361,marion_(grant_cnty),wisconsin,wi,,,,,,,,left_only
43362,marion_(juneau_cnty),wisconsin,wi,,,,,,,,left_only
43363,marion_(waushara_cnty),wisconsin,wi,,,,,,,,left_only
43366,marquette_village,wisconsin,wi,,,,,,,,left_only
43367,marshall_(richland_cnty),wisconsin,wi,,,,,,,,left_only
43368,marshall_(rusk_cnty),wisconsin,wi,,,,,,,,left_only
43369,marshall_village,wisconsin,wi,,,,,,,,left_only
43371,marshfield_(fond_du_lac_cnty),wisconsin,wi,,,,,,,,left_only
43372,marshfield_(wood_cnty),wisconsin,wi,,,,,,,,left_only
43373,martell,wisconsin,wi,,,,,,,,left_only
43375,mason_village,wisconsin,wi,,,,,,,,left_only
43376,matteson,wisconsin,wi,,,,,,,,left_only
43379,maxville,wisconsin,wi,,,,,,,,left_only
43381,mayville_town,wisconsin,wi,,,,,,,,left_only
43383,mazomanie_village,wisconsin,wi,,,,,,,,left_only
43385,mckinley_(polk_cnty),wisconsin,wi,,,,,,,,left_only
43386,mckinley_(taylor_cnty),wisconsin,wi,,,,,,,,left_only
43387,mcmillan,wisconsin,wi,,,,,,,,left_only
43388,mead,wisconsin,wi,,,,,,,,left_only
43389,meadowbrook,wisconsin,wi,,,,,,,,left_only
43390,mecan,wisconsin,wi,,,,,,,,left_only
43391,medary,wisconsin,wi,,,,,,,,left_only
43393,medford_town,wisconsin,wi,,,,,,,,left_only
43394,medina,wisconsin,wi,,,,,,,,left_only
43395,meeme,wisconsin,wi,,,,,,,,left_only
43396,meenon,wisconsin,wi,,,,,,,,left_only
43399,melrose_village,wisconsin,wi,,,,,,,,left_only
43402,menasha_town,wisconsin,wi,,,,,,,,left_only
43403,menominee,wisconsin,wi,,,,,,,,left_only
43406,menomonie_town,wisconsin,wi,,,,,,,,left_only
43407,mentor,wisconsin,wi,,,,,,,,left_only
43411,merrill_town,wisconsin,wi,,,,,,,,left_only
43414,merrimac_village,wisconsin,wi,,,,,,,,left_only
43416,merton_village,wisconsin,wi,,,,,,,,left_only
43417,meteor,wisconsin,wi,,,,,,,,left_only
43418,metomen,wisconsin,wi,,,,,,,,left_only
43419,middle_inlet,wisconsin,wi,,,,,,,,left_only
43421,middleton_town,wisconsin,wi,,,,,,,,left_only
43422,mifflin,wisconsin,wi,,,,,,,,left_only
43423,milford,wisconsin,wi,,,,,,,,left_only
43425,milladore_village,wisconsin,wi,,,,,,,,left_only
43428,milltown_village,wisconsin,wi,,,,,,,,left_only
43429,millville,wisconsin,wi,,,,,,,,left_only
43431,milton_(buffalo_cnty),wisconsin,wi,,,,,,,,left_only
43432,milton_(rock_cnty),wisconsin,wi,,,,,,,,left_only
43435,mineral_point_town,wisconsin,wi,,,,,,,,left_only
43438,minong_village,wisconsin,wi,,,,,,,,left_only
43440,mishicot_village,wisconsin,wi,,,,,,,,left_only
43441,mitchell,wisconsin,wi,,,,,,,,left_only
43442,modena,wisconsin,wi,,,,,,,,left_only
43444,molitor,wisconsin,wi,,,,,,,,left_only
43446,mondovi_town,wisconsin,wi,,,,,,,,left_only
43447,monico,wisconsin,wi,,,,,,,,left_only
43450,monroe_(adams_cnty),wisconsin,wi,,,,,,,,left_only
43451,monroe_(green_cnty),wisconsin,wi,,,,,,,,left_only
43452,montana,wisconsin,wi,,,,,,,,left_only
43454,montello_town,wisconsin,wi,,,,,,,,left_only
43457,monticello_village,wisconsin,wi,,,,,,,,left_only
43458,montpelier,wisconsin,wi,,,,,,,,left_only
43460,montrose,wisconsin,wi,,,,,,,,left_only
43461,morgan,wisconsin,wi,,,,,,,,left_only
43462,morris,wisconsin,wi,,,,,,,,left_only
43463,morrison,wisconsin,wi,,,,,,,,left_only
43464,morse,wisconsin,wi,,,,,,,,left_only
43465,moscow,wisconsin,wi,,,,,,,,left_only
43466,mosel,wisconsin,wi,,,,,,,,left_only
43468,mosinee_town,wisconsin,wi,,,,,,,,left_only
43469,moundville,wisconsin,wi,,,,,,,,left_only
43472,mount_hope_village,wisconsin,wi,,,,,,,,left_only
43474,mount_ida,wisconsin,wi,,,,,,,,left_only
43475,mount_morris,wisconsin,wi,,,,,,,,left_only
43477,mount_pleasant_town,wisconsin,wi,,,,,,,,left_only
43480,mukwa,wisconsin,wi,,,,,,,,left_only
43482,mukwonago_village,wisconsin,wi,,,,,,,,left_only
43483,murry,wisconsin,wi,,,,,,,,left_only
43485,muscoda_village,wisconsin,wi,,,,,,,,left_only
43487,namakagon,wisconsin,wi,,,,,,,,left_only
43488,naples,wisconsin,wi,,,,,,,,left_only
43489,nasewaupee,wisconsin,wi,,,,,,,,left_only
43491,nashville,wisconsin,wi,,,,,,,,left_only
43494,necedah_village,wisconsin,wi,,,,,,,,left_only
43496,neenah_town,wisconsin,wi,,,,,,,,left_only
43498,nekimi,wisconsin,wi,,,,,,,,left_only
43501,nelson_village,wisconsin,wi,,,,,,,,left_only
43505,nepeuskun,wisconsin,wi,,,,,,,,left_only
43507,neshkoro_village,wisconsin,wi,,,,,,,,left_only
43508,neva,wisconsin,wi,,,,,,,,left_only
43511,new_chester,wisconsin,wi,,,,,,,,left_only
43512,new_denmark,wisconsin,wi,,,,,,,,left_only
43513,new_diggings,wisconsin,wi,,,,,,,,left_only
43515,new_glarus_village,wisconsin,wi,,,,,,,,left_only
43516,new_haven_(adams_cnty),wisconsin,wi,,,,,,,,left_only
43517,new_haven_(dunn_cnty),wisconsin,wi,,,,,,,,left_only
43519,new_holstein_town,wisconsin,wi,,,,,,,,left_only
43520,new_hope,wisconsin,wi,,,,,,,,left_only
43523,new_lyme,wisconsin,wi,,,,,,,,left_only
43528,newark,wisconsin,wi,,,,,,,,left_only
43529,newbold,wisconsin,wi,,,,,,,,left_only
43531,newport,wisconsin,wi,,,,,,,,left_only
43532,newton_(manitowoc_cnty),wisconsin,wi,,,,,,,,left_only
43533,newton_(marquette_cnty),wisconsin,wi,,,,,,,,left_only
43535,niagara_town,wisconsin,wi,,,,,,,,left_only
43537,nokomis,wisconsin,wi,,,,,,,,left_only
43538,norrie,wisconsin,wi,,,,,,,,left_only
43540,north_bend,wisconsin,wi,,,,,,,,left_only
43544,north_lancaster,wisconsin,wi,,,,,,,,left_only
43546,northfield,wisconsin,wi,,,,,,,,left_only
43549,norway,wisconsin,wi,,,,,,,,left_only
43550,norwood,wisconsin,wi,,,,,,,,left_only
43552,oak_grove_(barron_cnty),wisconsin,wi,,,,,,,,left_only
43553,oak_grove_(dodge_cnty),wisconsin,wi,,,,,,,,left_only
43554,oak_grove_(pierce_cnty),wisconsin,wi,,,,,,,,left_only
43556,oakdale_village,wisconsin,wi,,,,,,,,left_only
43558,oakfield_village,wisconsin,wi,,,,,,,,left_only
43559,oakland_(burnett_cnty),wisconsin,wi,,,,,,,,left_only
43560,oakland_(douglas_cnty),wisconsin,wi,,,,,,,,left_only
43561,oakland_(jefferson_cnty),wisconsin,wi,,,,,,,,left_only
43562,oasis,wisconsin,wi,,,,,,,,left_only
43565,oconomowoc_town,wisconsin,wi,,,,,,,,left_only
43568,oconto_town,wisconsin,wi,,,,,,,,left_only
43572,ojibwa,wisconsin,wi,,,,,,,,left_only
43575,oma,wisconsin,wi,,,,,,,,left_only
43577,omro_town,wisconsin,wi,,,,,,,,left_only
43579,onalaska_town,wisconsin,wi,,,,,,,,left_only
43580,oneida,wisconsin,wi,,,,,,,,left_only
43583,orange,wisconsin,wi,,,,,,,,left_only
43585,oregon_village,wisconsin,wi,,,,,,,,left_only
43587,orienta,wisconsin,wi,,,,,,,,left_only
43588,orion,wisconsin,wi,,,,,,,,left_only
43589,osborn,wisconsin,wi,,,,,,,,left_only
43590,osceola_(fond_du_lac_cnty),wisconsin,wi,,,,,,,,left_only
43591,osceola_(polk_cnty),wisconsin,wi,,,,,,,,left_only
43592,osceola_village,wisconsin,wi,,,,,,,,left_only
43594,oshkosh_town,wisconsin,wi,,,,,,,,left_only
43596,otsego,wisconsin,wi,,,,,,,,left_only
43597,ottawa,wisconsin,wi,,,,,,,,left_only
43598,otter_creek_(dunn_cnty),wisconsin,wi,,,,,,,,left_only
43599,otter_creek_(eau_claire_cnty),wisconsin,wi,,,,,,,,left_only
43600,oulu,wisconsin,wi,,,,,,,,left_only
43603,oxford_village,wisconsin,wi,,,,,,,,left_only
43604,pacific,wisconsin,wi,,,,,,,,left_only
43608,palmyra_village,wisconsin,wi,,,,,,,,left_only
43610,paris_(grant_cnty),wisconsin,wi,,,,,,,,left_only
43611,paris_(kenosha_cnty),wisconsin,wi,,,,,,,,left_only
43614,parkland,wisconsin,wi,,,,,,,,left_only
43615,parrish,wisconsin,wi,,,,,,,,left_only
43617,patch_grove_village,wisconsin,wi,,,,,,,,left_only
43618,peck,wisconsin,wi,,,,,,,,left_only
43619,peeksville,wisconsin,wi,,,,,,,,left_only
43620,pelican,wisconsin,wi,,,,,,,,left_only
43624,pensaukee,wisconsin,wi,,,,,,,,left_only
43626,pepin_village,wisconsin,wi,,,,,,,,left_only
43627,perry,wisconsin,wi,,,,,,,,left_only
43628,pershing,wisconsin,wi,,,,,,,,left_only
43629,peru,wisconsin,wi,,,,,,,,left_only
43631,peshtigo_town,wisconsin,wi,,,,,,,,left_only
43632,pewaukee,wisconsin,wi,,,,,,,,left_only
43633,pewaukee_village,wisconsin,wi,,,,,,,,left_only
43634,phelps,wisconsin,wi,,,,,,,,left_only
43636,piehl,wisconsin,wi,,,,,,,,left_only
43637,pierce,wisconsin,wi,,,,,,,,left_only
43638,pigeon,wisconsin,wi,,,,,,,,left_only
43640,pilsen,wisconsin,wi,,,,,,,,left_only
43641,pine_grove,wisconsin,wi,,,,,,,,left_only
43642,pine_lake,wisconsin,wi,,,,,,,,left_only
43644,pine_valley,wisconsin,wi,,,,,,,,left_only
43645,pittsfield,wisconsin,wi,,,,,,,,left_only
43649,plainfield_village,wisconsin,wi,,,,,,,,left_only
43651,platteville_town,wisconsin,wi,,,,,,,,left_only
43653,pleasant_springs,wisconsin,wi,,,,,,,,left_only
43654,pleasant_valley_(eau_claire_cnty),wisconsin,wi,,,,,,,,left_only
43655,pleasant_valley_(st._croix_cnty),wisconsin,wi,,,,,,,,left_only
43656,plover_(marathon_cnty),wisconsin,wi,,,,,,,,left_only
43657,plover_(portage_cnty),wisconsin,wi,,,,,,,,left_only
43658,plover_village,wisconsin,wi,,,,,,,,left_only
43660,plum_lake,wisconsin,wi,,,,,,,,left_only
43662,plymouth_(juneau_cnty),wisconsin,wi,,,,,,,,left_only
43663,plymouth_(rock_cnty),wisconsin,wi,,,,,,,,left_only
43664,plymouth_(sheboygan_cnty),wisconsin,wi,,,,,,,,left_only
43665,polar,wisconsin,wi,,,,,,,,left_only
43666,polk,wisconsin,wi,,,,,,,,left_only
43669,popple_river,wisconsin,wi,,,,,,,,left_only
43671,port_edwards_village,wisconsin,wi,,,,,,,,left_only
43673,port_washington_town,wisconsin,wi,,,,,,,,left_only
43676,porter,wisconsin,wi,,,,,,,,left_only
43677,porterfield,wisconsin,wi,,,,,,,,left_only
43678,portland_(dodge_cnty),wisconsin,wi,,,,,,,,left_only
43679,portland_(monroe_cnty),wisconsin,wi,,,,,,,,left_only
43682,potosi_village,wisconsin,wi,,,,,,,,left_only
43686,pound_village,wisconsin,wi,,,,,,,,left_only
43689,poygan,wisconsin,wi,,,,,,,,left_only
43692,prairie_du_chien_town,wisconsin,wi,,,,,,,,left_only
43694,prairie_du_sac_village,wisconsin,wi,,,,,,,,left_only
43696,prairie_farm_village,wisconsin,wi,,,,,,,,left_only
43697,prairie_lake,wisconsin,wi,,,,,,,,left_only
43699,prentice_village,wisconsin,wi,,,,,,,,left_only
43701,presque_isle,wisconsin,wi,,,,,,,,left_only
43702,preston_(adams_cnty),wisconsin,wi,,,,,,,,left_only
43703,preston_(trempealeau_cnty),wisconsin,wi,,,,,,,,left_only
43704,price,wisconsin,wi,,,,,,,,left_only
43705,primrose,wisconsin,wi,,,,,,,,left_only
43707,princeton_town,wisconsin,wi,,,,,,,,left_only
43709,pulaski_village,wisconsin,wi,,,,,,,,left_only
43711,quincy,wisconsin,wi,,,,,,,,left_only
43714,radisson_village,wisconsin,wi,,,,,,,,left_only
43715,randall,wisconsin,wi,,,,,,,,left_only
43717,randolph_village,wisconsin,wi,,,,,,,,left_only
43719,rantoul,wisconsin,wi,,,,,,,,left_only
43722,red_cedar,wisconsin,wi,,,,,,,,left_only
43723,red_river,wisconsin,wi,,,,,,,,left_only
43724,red_springs,wisconsin,wi,,,,,,,,left_only
43727,reedsburg_town,wisconsin,wi,,,,,,,,left_only
43730,reid,wisconsin,wi,,,,,,,,left_only
43731,remington,wisconsin,wi,,,,,,,,left_only
43732,reseburg,wisconsin,wi,,,,,,,,left_only
43735,rhine,wisconsin,wi,,,,,,,,left_only
43737,rib_falls,wisconsin,wi,,,,,,,,left_only
43739,rib_lake_village,wisconsin,wi,,,,,,,,left_only
43742,rice_lake_town,wisconsin,wi,,,,,,,,left_only
43743,richfield_(adams_cnty),wisconsin,wi,,,,,,,,left_only
43744,richfield_(wood_cnty),wisconsin,wi,,,,,,,,left_only
43745,richfield_village,wisconsin,wi,,,,,,,,left_only
43746,richford,wisconsin,wi,,,,,,,,left_only
43747,richland_(richland_cnty),wisconsin,wi,,,,,,,,left_only
43748,richland_(rusk_cnty),wisconsin,wi,,,,,,,,left_only
43749,richland_center,wisconsin,wi,,,,,,,,left_only
43750,richmond_(shawano_cnty),wisconsin,wi,,,,,,,,left_only
43751,richmond_(st._croix_cnty),wisconsin,wi,,,,,,,,left_only
43752,richmond_(walworth_cnty),wisconsin,wi,,,,,,,,left_only
43753,richwood,wisconsin,wi,,,,,,,,left_only
43755,ridgeville,wisconsin,wi,,,,,,,,left_only
43757,ridgeway_village,wisconsin,wi,,,,,,,,left_only
43758,rietbrock,wisconsin,wi,,,,,,,,left_only
43759,ringle,wisconsin,wi,,,,,,,,left_only
43762,ripon_town,wisconsin,wi,,,,,,,,left_only
43765,riverview,wisconsin,wi,,,,,,,,left_only
43768,rock_(rock_cnty),wisconsin,wi,,,,,,,,left_only
43769,rock_(wood_cnty),wisconsin,wi,,,,,,,,left_only
43770,rock_creek,wisconsin,wi,,,,,,,,left_only
43771,rock_elm,wisconsin,wi,,,,,,,,left_only
43774,rockbridge,wisconsin,wi,,,,,,,,left_only
43776,rockland_(brown_cnty),wisconsin,wi,,,,,,,,left_only
43777,rockland_(manitowoc_cnty),wisconsin,wi,,,,,,,,left_only
43778,rockland_village,wisconsin,wi,,,,,,,,left_only
43779,rolling,wisconsin,wi,,,,,,,,left_only
43781,roosevelt_(burnett_cnty),wisconsin,wi,,,,,,,,left_only
43782,roosevelt_(taylor_cnty),wisconsin,wi,,,,,,,,left_only
43783,rose,wisconsin,wi,,,,,,,,left_only
43785,rosendale_village,wisconsin,wi,,,,,,,,left_only
43787,ross,wisconsin,wi,,,,,,,,left_only
43789,round_lake,wisconsin,wi,,,,,,,,left_only
43790,roxbury,wisconsin,wi,,,,,,,,left_only
43791,royalton,wisconsin,wi,,,,,,,,left_only
43793,ruby,wisconsin,wi,,,,,,,,left_only
43795,rudolph_village,wisconsin,wi,,,,,,,,left_only
43796,rush_river,wisconsin,wi,,,,,,,,left_only
43797,rushford,wisconsin,wi,,,,,,,,left_only
43798,rusk_(burnett_cnty),wisconsin,wi,,,,,,,,left_only
43799,rusk_(rusk_cnty),wisconsin,wi,,,,,,,,left_only
43800,russell_(bayfield_cnty),wisconsin,wi,,,,,,,,left_only
43801,russell_(lincoln_cnty),wisconsin,wi,,,,,,,,left_only
43802,russell_(sheboygan_cnty),wisconsin,wi,,,,,,,,left_only
43803,rutland,wisconsin,wi,,,,,,,,left_only
43804,salem_(kenosha_cnty),wisconsin,wi,,,,,,,,left_only
43805,salem_(pierce_cnty),wisconsin,wi,,,,,,,,left_only
43806,sampson,wisconsin,wi,,,,,,,,left_only
43807,sanborn,wisconsin,wi,,,,,,,,left_only
43808,sand_creek,wisconsin,wi,,,,,,,,left_only
43809,sand_lake_(burnett_cnty),wisconsin,wi,,,,,,,,left_only
43810,sand_lake_(sawyer_cnty),wisconsin,wi,,,,,,,,left_only
43812,saratoga,wisconsin,wi,,,,,,,,left_only
43813,sarona,wisconsin,wi,,,,,,,,left_only
43816,saukville_village,wisconsin,wi,,,,,,,,left_only
43817,saxeville,wisconsin,wi,,,,,,,,left_only
43821,scandinavia_village,wisconsin,wi,,,,,,,,left_only
43822,schleswig,wisconsin,wi,,,,,,,,left_only
43823,schley,wisconsin,wi,,,,,,,,left_only
43824,schoepke,wisconsin,wi,,,,,,,,left_only
43826,scott_(brown_cnty),wisconsin,wi,,,,,,,,left_only
43827,scott_(burnett_cnty),wisconsin,wi,,,,,,,,left_only
43828,scott_(columbia_cnty),wisconsin,wi,,,,,,,,left_only
43829,scott_(crawford_cnty),wisconsin,wi,,,,,,,,left_only
43830,scott_(lincoln_cnty),wisconsin,wi,,,,,,,,left_only
43831,scott_(monroe_cnty),wisconsin,wi,,,,,,,,left_only
43832,scott_(sheboygan_cnty),wisconsin,wi,,,,,,,,left_only
43833,seif,wisconsin,wi,,,,,,,,left_only
43834,seneca_(crawford_cnty),wisconsin,wi,,,,,,,,left_only
43835,seneca_(green_lake_cnty),wisconsin,wi,,,,,,,,left_only
43836,seneca_(shawano_cnty),wisconsin,wi,,,,,,,,left_only
43837,seneca_(wood_cnty),wisconsin,wi,,,,,,,,left_only
43838,sevastopol,wisconsin,wi,,,,,,,,left_only
43839,seven_mile_creek,wisconsin,wi,,,,,,,,left_only
43842,seymour_(eau_claire_cnty),wisconsin,wi,,,,,,,,left_only
43843,seymour_(lafayette_cnty),wisconsin,wi,,,,,,,,left_only
43844,seymour_(outagamie_cnty),wisconsin,wi,,,,,,,,left_only
43845,shanagolden,wisconsin,wi,,,,,,,,left_only
43846,sharon_(portage_cnty),wisconsin,wi,,,,,,,,left_only
43847,sharon_(walworth_cnty),wisconsin,wi,,,,,,,,left_only
43848,sharon_village,wisconsin,wi,,,,,,,,left_only
43852,sheboygan_falls_town,wisconsin,wi,,,,,,,,left_only
43853,sheboygan_town,wisconsin,wi,,,,,,,,left_only
43854,shelby,wisconsin,wi,,,,,,,,left_only
43856,sheldon_village,wisconsin,wi,,,,,,,,left_only
43858,sheridan,wisconsin,wi,,,,,,,,left_only
43859,sherman_(clark_cnty),wisconsin,wi,,,,,,,,left_only
43860,sherman_(dunn_cnty),wisconsin,wi,,,,,,,,left_only
43861,sherman_(iron_cnty),wisconsin,wi,,,,,,,,left_only
43862,sherman_(sheboygan_cnty),wisconsin,wi,,,,,,,,left_only
43863,sherry,wisconsin,wi,,,,,,,,left_only
43865,sherwood_village,wisconsin,wi,,,,,,,,left_only
43866,shields_(dodge_cnty),wisconsin,wi,,,,,,,,left_only
43867,shields_(marquette_cnty),wisconsin,wi,,,,,,,,left_only
43872,shullsburg_town,wisconsin,wi,,,,,,,,left_only
43873,sigel_(chippewa_cnty),wisconsin,wi,,,,,,,,left_only
43874,sigel_(wood_cnty),wisconsin,wi,,,,,,,,left_only
43875,silver_cliff,wisconsin,wi,,,,,,,,left_only
43876,silver_lake,wisconsin,wi,,,,,,,,left_only
43877,silver_lakes,wisconsin,wi,,,,,,,,left_only
43878,sioux_creek,wisconsin,wi,,,,,,,,left_only
43880,siren_village,wisconsin,wi,,,,,,,,left_only
43882,skanawan,wisconsin,wi,,,,,,,,left_only
43884,smelser,wisconsin,wi,,,,,,,,left_only
43888,solon_springs_village,wisconsin,wi,,,,,,,,left_only
43890,somers_village,wisconsin,wi,,,,,,,,left_only
43892,somerset_village,wisconsin,wi,,,,,,,,left_only
43893,somo,wisconsin,wi,,,,,,,,left_only
43894,south_fork,wisconsin,wi,,,,,,,,left_only
43895,south_lancaster,wisconsin,wi,,,,,,,,left_only
43899,sparta_town,wisconsin,wi,,,,,,,,left_only
43901,spencer_village,wisconsin,wi,,,,,,,,left_only
43902,spider_lake,wisconsin,wi,,,,,,,,left_only
43903,spirit,wisconsin,wi,,,,,,,,left_only
43905,spooner_town,wisconsin,wi,,,,,,,,left_only
43906,spring_brook,wisconsin,wi,,,,,,,,left_only
43908,spring_green_village,wisconsin,wi,,,,,,,,left_only
43909,spring_grove,wisconsin,wi,,,,,,,,left_only
43910,spring_lake,wisconsin,wi,,,,,,,,left_only
43911,spring_prairie,wisconsin,wi,,,,,,,,left_only
43913,spring_valley_village,wisconsin,wi,,,,,,,,left_only
43915,springdale,wisconsin,wi,,,,,,,,left_only
43916,springfield_(dane_cnty),wisconsin,wi,,,,,,,,left_only
43917,springfield_(jackson_cnty),wisconsin,wi,,,,,,,,left_only
